,userId,movieId,rating,timestamp
591,7,928,3.0,2002-01-16 19:02:55
592,7,932,3.0,2002-01-16 19:03:50
593,7,952,3.0,2002-01-16 18:41:38
594,7,1017,4.0,2002-01-16 18:24:41
595,7,1020,3.0,2002-01-16 18:22:13
596,7,1077,5.0,2002-01-16 18:48:18
597,7,1094,3.0,2002-01-16 19:07:18
598,7,1095,1.0,2002-01-16 18:23:42
599,7,1097,4.0,2002-01-16 18:44:58
600,7,1101,3.0,2002-01-16 19:08:32
601,7,1183,3.0,2002-01-16 19:09:47
602,7,1196,5.0,2002-01-16 18:09:32
603,7,1206,2.0,2002-01-16 18:45:32
604,7,1210,5.0,2002-01-16 18:10:54
605,7,1230,3.0,2002-01-16 18:08:06
606,7,1247,4.0,2002-01-16 19:00:43
607,7,1253,4.0,2002-01-16 18:44:19
608,7,1256,5.0,2002-01-16 18:21:02
609,7,1259,3.0,2002-01-16 18:23:42
610,7,1265,4.0,2002-01-16 19:03:30
611,7,1270,4.0,2002-01-16 18:44:58
612,7,1271,4.0,2002-01-16 18:34:25
613,7,1272,4.0,2002-01-16 18:21:26
614,7,1301,3.0,2002-01-16 18:45:32
615,7,1307,3.0,2002-01-16 19:01:40
616,7,1343,3.0,2002-01-16 18:32:20
617,7,1357,4.0,2002-01-16 19:04:20
618,7,1385,4.0,2002-01-16 18:20:34
619,7,1391,2.0,2002-01-16 18:50:19
620,7,1393,3.0,2002-01-16 19:03:30
621,7,1408,3.0,2002-01-16 19:09:21
622,7,1409,2.0,2002-01-16 19:15:50
623,7,1441,3.0,2002-01-16 19:08:54
624,7,1449,4.0,2002-01-16 18:42:29
625,7,1466,3.0,2002-01-16 18:39:35
626,7,1513,2.0,2002-01-16 19:28:04
627,7,1517,3.0,2002-01-16 18:33:18
628,7,1544,4.0,2002-01-16 18:51:19
629,7,1573,3.0,2002-01-16 18:48:48
630,7,1580,3.0,2002-01-16 18:47:12
631,7,1597,3.0,2002-01-16 19:11:03
632,7,1617,3.0,2002-01-16 18:10:20
633,7,1674,4.0,2002-01-16 19:02:29
634,7,1682,2.0,2002-01-16 18:36:57
635,7,1721,5.0,2002-01-16 19:06:05
636,7,1777,4.0,2002-01-16 19:05:38
637,7,1882,3.0,2002-01-16 18:55:11
638,7,1888,3.0,2002-01-16 19:15:27
639,7,1894,3.0,2002-01-16 19:14:47
640,7,1911,4.0,2002-01-16 19:24:56
641,7,1917,4.0,2002-01-16 18:48:18
642,7,1932,3.0,2002-01-16 18:33:18
643,7,1964,3.0,2002-01-16 18:22:35
644,7,2011,4.0,2002-01-16 18:50:19
645,7,2012,4.0,2002-01-16 18:50:19
646,7,2013,3.0,2002-01-16 19:28:04
647,7,2018,4.0,2002-01-16 18:28:18
648,7,2028,5.0,2002-01-16 18:24:41
649,7,2054,3.0,2002-01-16 18:52:03
650,7,2067,3.0,2002-01-16 19:01:40
651,7,2080,4.0,2002-01-16 18:33:42
652,7,2081,3.0,2002-01-16 18:41:38
653,7,2108,3.0,2002-01-16 19:08:32
654,7,2112,3.0,2002-01-16 18:41:38
655,7,2125,3.0,2002-01-16 19:03:06
656,7,2146,3.0,2002-01-16 19:14:23
657,7,2195,2.0,2002-01-16 18:36:28
658,7,2243,3.0,2002-01-16 18:23:42
659,7,2266,2.0,2002-01-16 19:16:48
660,7,2297,3.0,2002-01-16 18:24:12
661,7,2311,3.0,2002-01-16 18:53:02
662,7,2316,3.0,2002-01-16 19:14:47
663,7,2333,3.0,2002-01-16 19:26:01
664,7,2346,3.0,2002-01-16 18:50:52
665,7,2363,3.0,2002-01-16 18:46:19
666,7,2367,3.0,2002-01-16 18:35:57
667,7,2384,3.0,2002-01-16 18:29:03
668,7,2385,2.0,2002-01-16 19:17:17
669,7,2390,4.0,2002-01-16 19:26:58
670,7,2396,3.0,2002-01-16 19:02:02
671,7,2403,4.0,2002-01-16 18:42:29
672,7,2405,4.0,2002-01-16 19:09:47
673,7,2407,4.0,2002-01-16 18:29:47
674,7,2424,3.0,2002-01-16 19:10:20
675,7,2427,3.0,2002-01-16 18:36:28
676,7,2463,4.0,2002-01-16 18:39:06
677,7,2468,2.0,2002-01-16 18:30:13
678,7,2469,3.0,2002-01-16 18:31:00
679,7,2478,2.0,2002-01-16 18:31:22
680,7,2498,2.0,2002-01-16 18:54:30
681,7,2529,4.0,2002-01-16 18:45:32
682,7,2535,3.0,2002-01-16 18:28:18
683,7,2546,3.0,2002-01-16 19:23:56
684,7,2558,3.0,2002-01-16 19:16:48
685,7,2598,3.0,2002-01-16 19:28:04
686,7,2628,4.0,2002-01-16 18:48:18
687,7,2633,3.0,2002-01-16 19:09:21
688,7,2640,4.0,2002-01-16 18:47:12
689,7,2641,4.0,2002-01-16 18:48:48
690,7,2642,3.0,2002-01-16 18:55:11
691,7,2654,4.0,2002-01-16 18:30:13
692,7,2657,2.0,2002-01-16 18:50:19
693,7,2664,4.0,2002-01-16 18:51:41
694,7,2671,4.0,2002-01-16 19:06:40
695,7,2683,3.0,2002-01-16 19:22:51
696,7,2694,3.0,2002-01-16 19:23:56
697,7,2701,3.0,2002-01-16 18:23:42
698,7,2716,4.0,2002-01-16 19:26:01
699,7,2722,3.0,2002-01-16 18:54:30
700,7,2723,3.0,2002-01-16 19:26:58
701,7,2734,2.0,2002-01-16 19:26:58
702,7,2752,4.0,2002-01-16 18:23:42
703,7,2762,5.0,2002-01-16 19:29:08
704,7,2770,2.0,2002-01-16 19:23:56
705,7,2858,3.0,2002-01-16 19:22:51
706,7,2861,3.0,2002-01-16 18:29:47
707,7,2881,4.0,2002-01-16 19:24:56
708,7,2908,4.0,2002-01-16 19:23:56
709,7,2916,3.0,2002-01-16 18:47:12
710,7,2942,5.0,2002-01-16 18:38:41
711,7,2950,3.0,2002-01-16 18:43:15
712,7,2959,4.0,2002-01-16 19:24:56
713,7,2968,2.0,2002-01-16 18:49:11
714,7,2987,4.0,2002-01-16 18:59:49
715,7,2993,4.0,2002-01-16 18:10:54
716,7,3004,2.0,2002-01-16 19:18:20
717,7,3032,2.0,2002-01-16 18:46:45
718,7,3033,2.0,2002-01-16 18:50:52
719,7,3037,4.0,2002-01-16 18:39:06
720,7,3039,3.0,2002-01-16 18:25:21
721,7,3062,3.0,2002-01-16 18:10:54
722,7,3074,3.0,2002-01-16 18:34:52
723,7,3081,2.0,2002-01-16 18:09:32
724,7,3086,4.0,2002-01-16 18:24:12
725,7,3103,2.0,2002-01-16 18:37:42
726,7,3108,3.0,2002-01-16 19:11:03
727,7,3118,3.0,2002-01-16 18:33:18
728,7,3156,3.0,2002-01-16 18:51:41
729,7,3175,2.0,2002-01-16 18:46:45
730,7,3176,2.0,2002-01-16 19:29:08
731,7,3179,5.0,2002-01-16 19:22:51
732,7,3185,3.0,2002-01-16 19:29:08
733,7,3194,4.0,2002-01-16 18:40:56
734,7,3199,2.0,2002-01-16 19:04:20
735,7,3219,2.0,2002-01-16 19:26:58
736,7,3235,3.0,2002-01-16 18:27:55
737,7,3244,3.0,2002-01-16 19:06:40
738,7,3334,3.0,2002-01-16 18:59:30
739,7,3341,4.0,2002-01-16 18:29:03
740,7,3354,3.0,2002-01-16 18:53:02
741,7,3363,4.0,2002-01-16 18:43:15
742,7,3408,4.0,2002-01-16 19:24:56
743,7,3417,5.0,2002-01-16 18:44:58
744,7,3448,4.0,2002-01-16 18:34:52
745,7,3469,4.0,2002-01-16 18:10:20
746,7,3479,5.0,2002-01-16 19:05:16
747,7,3501,3.0,2002-01-16 19:11:58
748,7,3510,4.0,2002-01-16 19:26:01
749,7,3512,4.0,2002-01-16 19:28:04
750,7,3524,4.0,2002-01-16 19:12:24
751,7,3526,3.0,2002-01-16 18:41:38
752,7,3527,3.0,2002-01-16 18:47:44
753,7,3528,2.0,2002-01-16 19:12:46
754,7,3578,5.0,2002-01-16 19:26:01
755,7,3593,2.0,2002-01-16 18:55:58
756,7,3671,4.0,2002-01-16 18:40:56
757,7,3684,3.0,2002-01-16 19:08:54
758,7,3699,4.0,2002-01-16 18:39:35
759,7,3701,3.0,2002-01-16 18:50:52
760,7,3717,2.0,2002-01-16 19:26:01
761,7,3753,4.0,2002-01-16 19:28:04
762,7,3754,2.0,2002-01-16 19:22:51
763,7,3793,4.0,2002-01-16 18:46:19
764,7,3798,2.0,2002-01-16 19:29:08
765,7,3824,2.0,2002-01-16 19:22:51
766,7,3826,4.0,2002-01-16 18:53:58
767,7,3827,3.0,2002-01-16 18:49:37
768,7,3844,3.0,2002-01-16 18:33:42
769,7,3864,3.0,2002-01-16 18:51:19
770,7,3911,4.0,2002-01-16 18:27:55
771,7,3926,3.0,2002-01-16 18:54:30
772,7,3932,4.0,2002-01-16 18:45:32
773,7,3959,4.0,2002-01-16 18:49:11
774,7,3977,4.0,2002-01-16 19:23:56
775,7,3978,3.0,2002-01-16 19:04:20
776,7,3987,4.0,2002-01-16 19:11:58
777,7,3988,4.0,2002-01-16 18:18:31
778,7,3994,3.0,2002-01-16 18:47:44
779,7,4018,3.0,2002-01-16 19:10:20
780,7,4019,4.0,2002-01-16 18:40:17
781,7,4023,3.0,2002-01-16 19:06:05
782,7,4041,4.0,2002-01-16 19:02:29
783,7,4062,3.0,2002-01-16 19:09:47
784,7,4155,3.0,2002-01-16 19:11:58
785,7,4186,4.0,2002-01-16 19:02:29
786,7,4270,3.0,2002-01-16 18:24:12
787,7,4306,5.0,2002-01-16 18:17:06
788,7,4308,4.0,2002-01-16 18:17:06
789,7,4310,3.0,2002-01-16 18:17:49
790,7,4317,3.0,2002-01-16 19:17:55
791,7,4339,4.0,2002-01-16 18:21:26
792,7,4349,3.0,2002-01-16 18:27:31
793,7,4361,3.0,2002-01-16 19:02:29
794,7,4368,3.0,2002-01-16 18:17:49
795,7,4370,2.0,2002-01-16 18:47:44
796,7,4464,2.0,2002-01-16 19:05:16
797,7,4503,3.0,2002-01-16 19:14:23
798,7,4545,4.0,2002-01-16 18:34:52
799,7,4603,2.0,2002-01-16 18:41:57
800,7,4626,4.0,2002-01-16 18:53:25
801,7,4638,4.0,2002-01-16 18:17:49
802,7,4639,2.0,2002-01-16 18:18:09
803,7,4643,4.0,2002-01-16 18:49:37
804,7,4661,2.0,2002-01-16 18:22:13
805,7,4700,3.0,2002-01-16 18:25:21
806,7,4736,3.0,2002-01-16 18:18:51
807,7,4799,5.0,2002-01-16 18:22:13
808,7,4848,1.0,2002-01-16 18:12:27
809,7,4867,4.0,2002-01-16 18:13:23
810,7,4874,4.0,2002-01-16 18:13:53
811,7,4896,3.0,2002-01-16 18:12:27
812,7,4963,5.0,2002-01-16 18:12:53
813,7,4993,4.0,2002-01-16 18:12:27
814,7,4994,4.0,2002-01-16 18:13:53
815,7,4995,3.0,2002-01-16 18:14:39
816,7,5009,3.0,2002-01-16 18:14:59
817,8,1,4.0,1996-06-05 13:37:51
818,8,3,5.0,1996-06-05 13:35:33
819,8,6,3.0,1996-06-05 13:50:31
820,8,10,4.0,1996-06-05 13:37:14
821,8,19,1.0,1996-06-05 13:38:38
822,8,21,4.0,1996-06-05 13:35:10
823,8,39,3.0,1996-06-05 13:39:23
824,8,47,5.0,1996-06-05 13:38:16
825,8,48,4.0,1996-06-05 13:43:17
826,8,110,5.0,1996-06-05 13:37:50
827,8,150,4.0,1996-06-05 11:11:21
828,8,153,3.0,1996-06-05 11:12:55
829,8,161,4.0,1996-06-05 13:36:44
830,8,165,3.0,1996-06-05 11:12:55
831,8,168,3.0,1996-06-05 13:42:58
832,8,172,1.0,1996-06-05 13:42:58
833,8,173,3.0,1996-06-05 13:39:53
834,8,185,2.0,1996-06-12 13:41:01
835,8,207,4.0,1996-06-05 13:52:45
836,8,208,3.0,1996-06-05 13:37:14
837,8,231,3.0,1996-06-18 08:45:32
838,8,236,4.0,1996-06-05 13:40:13
839,8,253,4.0,1996-06-05 13:37:14
840,8,266,5.0,1996-06-05 13:39:23
841,8,276,3.0,1996-06-05 13:44:04
842,8,277,4.0,1996-06-05 13:44:05
843,8,288,5.0,1996-06-05 13:37:50
844,8,292,4.0,1996-06-05 13:37:14
845,8,296,5.0,1996-06-05 11:11:21
846,8,316,2.0,1996-06-05 11:13:55
847,8,329,3.0,1996-06-05 11:13:55
848,8,338,2.0,1996-06-12 13:41:40
849,8,339,4.0,1996-06-05 13:37:14
850,8,344,3.0,1996-06-05 11:12:55
851,8,349,5.0,1996-06-05 11:12:55
852,8,350,4.0,1996-06-05 13:44:04
853,8,353,3.0,1996-06-05 13:51:23
854,8,355,2.0,1996-06-05 13:53:28
855,8,356,5.0,1996-06-05 13:44:19
856,8,357,4.0,1996-06-05 13:53:10
857,8,364,4.0,1996-06-05 13:40:13
858,8,367,3.0,1996-06-05 13:42:13
859,8,372,4.0,1996-06-12 13:44:49
860,8,377,4.0,1996-06-05 13:51:55
861,8,380,4.0,1996-06-05 11:11:21
862,8,381,4.0,1996-06-05 13:51:08
863,8,434,5.0,1996-06-05 13:36:44
864,8,442,4.0,1996-06-05 13:44:19
865,8,454,4.0,1996-06-18 08:46:43
866,8,457,5.0,1996-06-05 13:38:16
867,8,480,4.0,1996-06-05 13:50:48
868,8,500,4.0,1996-06-05 13:53:10
869,8,508,3.0,1996-06-05 13:55:57
870,8,527,5.0,1996-06-05 11:14:58
871,8,539,4.0,1996-06-05 13:54:20
872,8,550,4.0,1996-06-12 13:44:34
873,8,551,4.0,1996-06-05 13:51:08
874,8,552,3.0,1996-06-05 13:54:19
875,8,553,5.0,1996-06-05 13:40:13
876,8,587,4.0,1996-06-05 13:54:49
877,8,588,3.0,1996-06-05 11:12:55
878,8,589,5.0,1996-06-05 13:51:08
879,8,590,5.0,1996-06-05 11:11:21
880,8,592,4.0,1996-06-05 11:11:21
881,8,593,5.0,1996-06-05 13:38:16
882,8,595,3.0,1996-06-18 08:45:32
883,8,597,5.0,1996-06-05 13:54:49
884,8,610,4.0,1996-06-05 13:35:10
885,8,648,5.0,1996-06-12 13:41:55
886,8,733,4.0,1996-06-12 13:36:30
887,9,356,4.0,2001-07-01 20:26:38
888,9,858,5.0,2001-07-01 20:26:17
889,9,1219,3.0,2001-07-01 20:26:17
890,9,1911,3.0,2001-07-01 20:50:44
891,9,1923,4.0,2001-07-01 20:40:10
892,9,1997,5.0,2001-07-01 20:43:51
893,9,2279,3.0,2001-07-01 20:27:20
894,9,2605,2.0,2001-07-01 20:51:20
895,9,2683,3.0,2001-07-01 20:48:10
896,9,2688,3.0,2001-07-01 20:53:54
897,9,2706,4.0,2001-07-01 20:48:10
898,9,2710,3.0,2001-07-01 20:48:36
899,9,2719,2.0,2001-07-01 20:53:54
900,9,2722,2.0,2001-07-01 20:50:44
901,9,2840,3.0,2001-07-01 20:45:05
902,9,2841,4.0,2001-07-01 20:44:24
903,9,2959,5.0,2001-07-01 20:51:20
904,9,3016,2.0,2001-07-01 20:50:44
905,9,3785,2.0,2001-07-01 20:25:33
906,9,3798,5.0,2001-07-01 20:46:19
907,9,3857,3.0,2001-07-01 20:48:37
908,9,3908,2.0,2001-07-01 20:41:18
909,9,3979,3.0,2001-07-01 20:31:16
910,9,3994,3.0,2001-07-01 20:30:32
911,9,3999,2.0,2001-07-01 20:30:51
912,9,4022,4.0,2001-07-01 20:28:40
913,9,4030,2.0,2001-07-01 20:31:16
914,9,4034,1.0,2001-07-01 20:28:40
915,9,4148,5.0,2001-07-01 20:43:00
916,9,4369,4.0,2001-07-01 20:34:16
917,9,4483,2.0,2001-07-01 20:38:01
918,9,4502,1.0,2001-07-01 20:37:28
919,9,4509,3.0,2001-07-01 20:37:00
920,9,4519,2.0,2001-07-01 20:36:40
921,9,4533,3.0,2001-07-01 20:36:15
922,10,1,4.0,1999-11-25 02:44:47
923,10,11,4.0,1999-11-25 02:41:00
924,10,25,4.0,1999-11-25 02:41:00
925,10,260,4.0,1999-11-25 02:36:16
926,10,356,3.0,1999-11-25 02:32:02
927,10,527,5.0,1999-11-25 02:32:02
928,10,858,5.0,1999-11-25 02:37:19
929,10,912,4.0,1999-11-25 02:32:02
930,10,969,4.0,1999-11-25 02:40:10
931,10,1094,3.0,1999-11-25 02:34:44
932,10,1136,4.0,1999-11-25 02:46:26
933,10,1196,4.0,1999-11-25 02:33:00
934,10,1198,4.0,1999-11-25 02:36:16
935,10,1204,3.0,1999-11-25 02:32:02
936,10,1208,4.0,1999-11-25 02:33:55
937,10,1210,4.0,1999-11-25 02:40:10
938,10,1221,5.0,1999-11-25 02:38:22
939,10,1222,3.0,1999-11-25 02:33:55
940,10,1230,4.0,1999-11-25 02:39:14
941,10,1240,4.0,1999-11-25 02:38:22
942,10,1242,4.0,1999-11-25 02:33:55
943,10,1247,5.0,1999-11-25 02:39:14
944,10,1250,4.0,1999-11-25 02:33:00
945,10,1304,3.0,1999-11-25 02:46:26
946,10,1387,5.0,1999-11-25 02:36:16
947,10,1721,4.0,1999-11-25 02:40:10
948,10,1960,3.0,1999-11-25 02:33:00
949,10,2028,4.0,1999-11-25 02:33:00
950,10,2058,3.0,1999-11-25 02:36:16
951,10,2194,4.0,1999-11-25 02:38:22
952,10,2384,4.0,1999-11-25 02:43:58
953,10,2529,3.0,1999-11-25 02:36:16
954,10,2657,4.0,1999-11-25 02:45:34
955,10,2797,4.0,1999-11-25 02:45:34
956,10,2944,4.0,1999-11-25 02:38:22
957,10,2948,4.0,1999-11-25 02:38:22
958,10,3062,4.0,1999-11-25 02:37:19
959,10,3107,3.0,1999-11-25 02:36:16
960,11,1,4.5,2009-01-02 01:13:41
961,11,10,2.5,2009-01-02 01:15:59
962,11,19,3.5,2009-01-01 04:21:44
963,11,32,5.0,2009-01-01 04:11:35
964,11,39,4.5,2009-01-02 01:17:12
965,11,65,2.0,2009-01-02 00:37:29
966,11,110,4.0,2009-01-01 23:49:08
967,11,145,3.0,2009-01-01 04:59:07
968,11,150,5.0,2009-01-01 04:49:03
969,11,153,3.5,2009-01-02 01:15:14
970,11,158,4.0,2009-01-01 23:52:53
971,11,160,4.0,2009-01-01 05:27:01
972,11,165,4.0,2009-01-02 01:15:00
973,11,170,5.0,2009-01-01 04:02:14
974,11,172,5.0,2009-01-01 05:30:04
975,11,173,5.0,2009-01-01 05:49:14
976,11,185,4.0,2009-01-02 01:16:55
977,11,208,4.5,2009-01-01 05:31:10
978,11,231,4.0,2009-01-02 01:15:45
979,11,253,4.5,2009-01-02 01:16:36
980,11,256,5.0,2009-01-01 05:49:06
981,11,260,5.0,2009-01-01 05:26:00
982,11,286,0.5,2009-01-01 05:30:31
983,11,296,3.5,2009-01-02 01:13:19
984,11,316,3.5,2009-01-01 05:41:36
985,11,318,5.0,2009-01-01 22:56:11
986,11,344,3.5,2009-01-01 04:21:40
987,11,356,5.0,2009-01-02 01:13:24
988,11,364,4.0,2009-01-02 01:15:19
989,11,367,4.0,2009-01-02 01:15:54
990,11,377,4.0,2009-01-02 01:14:40
991,11,380,5.0,2009-08-25 03:27:37
992,11,384,3.5,2009-01-01 04:59:27
993,11,405,3.5,2009-01-01 05:27:43
994,11,410,4.0,2009-01-01 04:23:06
995,11,441,1.5,2009-01-01 23:52:42
996,11,442,4.5,2009-01-01 05:33:22
997,11,480,5.0,2009-01-01 05:45:13
998,11,500,4.5,2009-01-02 01:15:49
999,11,519,1.0,2009-01-01 05:26:31
